gene_symbol,Jun
mouse_life_stage,E9.5
pvalue,0.4739078
parameter_id,IMPC_EYE_024_001
mouse_strain,C55BL
gene_accession_id,MGI:96646
parameter_name,Retinal Blood Vessels
analysis_id,n52tv145s8038bi
