parameter_id,IMPC_CBC_024_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1916220
parameter_name,UIBC (unsaturated iron binding capacity)
analysis_id,sg94d2t1qd4iq34
pvalue,0.5837062
gene_symbol,Dcaf12
