gene_symbol,Hspa5
mouse_life_stage,Early adult
pvalue,0.8227181
parameter_name,Coat - hair distribution - head
parameter_id,IMPC_CSD_012_001
gene_accession_id,MGI:95835
analysis_id,538y28kgdz8s645
mouse_strain,C57BL
