parameter_id,IMPC_CSD_008_001
parameter_name,Coat - color pattern - back
analysis_id,07850xf8ck9c3n7
mouse_life_stage,Early adult
mouse_strain,129SV
pvalue,0.6644869
gene_accession_id,MGI:1921802
gene_symbol,Nipal3
