parameter_id,IMPC_IMM_046_001
parameter_name,DN CD44+CD62L- NKT cells
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.914683
gene_symbol,Zfp683
analysis_id,3npw6ip5bk836q3
gene_accession_id,MGI:3650254
