mouse_life_stage,E12.5
parameter_name,Limb grasp
analysis_id,65c7jj0948q68qn
gene_accession_id,MGI:95835
gene_symbol,Hspa5
pvalue,0.1487771
mouse_strain,C51BL
parameter_id,JAXLA_CSD_039_001
