gene_symbol,Slc30a4
parameter_id,M-G-P_014_001_009
mouse_life_stage,Early adult
analysis_id,15n080217r90926
mouse_strain,C57BL
parameter_name,lens
pvalue,0.6937319
gene_accession_id,MGI:1345282
