mouse_life_stage,Early adult
parameter_id,IMPC_CSD_012_001
analysis_id,mph7j27c9r1tga0
mouse_strain,C57BL
pvalue,0.3060451
parameter_name,Coat - hair distribution - head
gene_accession_id,MGI:1344367
gene_symbol,Grem2
