mouse_life_stage,Early adult
parameter_name,12kHz-evoked ABR Threshold
analysis_id,51ake9x45105m7f
gene_accession_id,MGI:1920344
pvalue,0.5257751
mouse_strain,C57BL
parameter_id,IMPC_ABR_006_001
gene_symbol,Sgip1
