parameter_id,IMPC_CBC_015_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1276578
pvalue,0.170462
mouse_strain,C57BL
gene_symbol,Gfi1b
analysis_id,q506qo0p3l5m32h
parameter_name,Total cholesterol
