parameter_id,IMPC_HEM_007_001
mouse_life_stage,E12.5
analysis_id,u028400wst47142
gene_symbol,Wars2
gene_accession_id,MGI:1917810
pvalue,0.6844289
parameter_name,Mean cell hemoglobin concentration
mouse_strain,C57BL
