parameter_id,HRWLLA_OFD_020_001
pvalue,0.410432
mouse_strain,C57BL
gene_symbol,Cmpk1
parameter_name,Distance travelled - total
analysis_id,33805kf5ukq99c3
gene_accession_id,MGI:1913838
mouse_life_stage,Early adult
