parameter_id,ESLIM_007_001_010
mouse_strain,C57BL
parameter_name,Centre distance travelled
mouse_life_stage,Early adult
pvalue,0.8822169
gene_symbol,Slc17a9
gene_accession_id,MGI:1919107
analysis_id,0vi3z1v574n3y79
