parameter_id,JAX_OFD_014_001
mouse_life_stage,Early adult
pvalue,0.3047772
analysis_id,g08qb9lla444ooh
parameter_name,Center distance travelled
gene_accession_id,MGI:1924360
mouse_strain,C57BL
gene_symbol,Gpbp1l1
