gene_accession_id,MGI:1933159
gene_symbol,Rnf114
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ECH_001_001
pvalue,0.4169104
parameter_name,End-Systolic Diameter
analysis_id,386701sk8x12bdi
