mouse_life_stage,Middle aged adult
parameter_name,Eosinophils
gene_accession_id,MGI:109356
analysis_id,74n8bt51p4se08n
parameter_id,IMPC_IMM_052_001
pvalue,0.4649295
mouse_strain,C57BL
gene_symbol,Snap23
