pvalue,0.1656027
gene_symbol,Cds2
mouse_strain,C57BL
parameter_id,MGP_CSD_025_001
analysis_id,1fzdj3i546wwy94
mouse_life_stage,Early adult
parameter_name,Ventral coat/hair presence
gene_accession_id,MGI:1332236
