mouse_strain,C57BL
pvalue,0.5108062
gene_symbol,Ift74
mouse_life_stage,Early adult
parameter_name,PP1 + pulse startle magnitude
analysis_id,6i165u12u485we6
gene_accession_id,MGI:1914944
parameter_id,ESLIM_011_001_007
