parameter_id,MGP_MLN_063_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1933159
parameter_name,Total ab T cells - % of CD45+
analysis_id,p6v0g2r89zhu8lc
pvalue,0.4687362
gene_symbol,Rnf114
