mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,IMPC_HEM_001_001
gene_symbol,Ssr2
pvalue,0.4016997
gene_accession_id,MGI:1913506
analysis_id,4rt9vgi964e0o9b
parameter_name,White blood cell count
