parameter_id,IMPC_DXA_004_001
gene_symbol,Frmpd1
parameter_name,Bone Mineral Density (excluding skull)
mouse_life_stage,Early adult
pvalue,0.4353356
gene_accession_id,MGI:2446274
mouse_strain,C57BL
analysis_id,8f7722y25ezmgxd
