parameter_id,MGP_MLN_032_001
mouse_life_stage,Early adult
parameter_name,Effector NK cells - % of NK cells
gene_accession_id,MGI:106100
gene_symbol,Etfdh
mouse_strain,C57BL
analysis_id,5mj33fy6jah1g7h
pvalue,0.7157967
