parameter_id,IMPC_CSD_030_001
mouse_life_stage,Early adult
gene_symbol,Rab17
pvalue,0.3919885
parameter_name,Tremor
analysis_id,5xqudm4u6683y21
mouse_strain,C57BL
gene_accession_id,MGI:104640
