pvalue,0.6001466
mouse_strain,B6J
parameter_id,CCP_LFO_001_001
gene_symbol,Nr0b2
analysis_id,14azt2us329k8lk
mouse_life_stage,Early adult
gene_accession_id,MGI:1346344
parameter_name,Weight
