parameter_id,MGP_PBI_008_001
mouse_strain,C57BL
analysis_id,lq1795s152x2951
pvalue,0.06381882
gene_accession_id,MGI:2385884
parameter_name,CD4+ CD25+ alpha beta regulatory T cell percentage
gene_symbol,Ddx27
mouse_life_stage,Early adult
