mouse_strain,C57BL
analysis_id,y5505gwh9jo9xgn
parameter_name,Mature B cells (Hardy fraction F) - % of CD45+
gene_accession_id,MGI:99605
pvalue,0.09417538
parameter_id,MGP_BMI_014_001
mouse_life_stage,Early adult
gene_symbol,Cntfr
