gene_accession_id,MGI:2651854
gene_symbol,Atg4c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ECH_001_001
pvalue,0.8678939
parameter_name,End-Systolic Diameter
analysis_id,018ryz79i359902
