parameter_id,IMPC_XRY_001_001
analysis_id,9517505w3tg573h
pvalue,0.9560468
parameter_name,Skull shape
mouse_strain,C57BL
gene_symbol,Rab17
mouse_life_stage,Early adult
gene_accession_id,MGI:104640
