gene_symbol,Col6a3
mouse_life_stage,Early adult
gene_accession_id,MGI:88461
mouse_strain,C57BL
pvalue,0.481814
parameter_name,Ly6Clow monocyte percentage
parameter_id,MGP_PBI_018_001
analysis_id,pwz7d05805kda42
