mouse_strain,C57BL
analysis_id,9jfad1d0wr1b7t5
parameter_id,MGP_MLN_064_001
pvalue,0.6450364
gene_accession_id,MGI:2673000
gene_symbol,Trim46
mouse_life_stage,Early adult
parameter_name,Total CD4+ T cells - % of CD45+
