parameter_id,JAX_OFD_014_001
gene_accession_id,MGI:2135738
analysis_id,5h4v9un86dg78f2
mouse_life_stage,Early adult
parameter_name,Center distance travelled
gene_symbol,Abo
pvalue,0.2677859
mouse_strain,C57BL
