parameter_id,IMPC_GEL_017_002
mouse_life_stage,Early adult
pvalue,0.5204103
gene_symbol,Dnajc8
analysis_id,ick1at0392l944w
parameter_name,Pale yolk sac
gene_accession_id,MGI:1915848
mouse_strain,C57BL
