mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:103302
gene_symbol,Bmp7
parameter_id,IMPC_GEL_027_001
analysis_id,b29ivobj0966n36
pvalue,0.4083049
parameter_name,Neural tube closure
