parameter_id,MGP_PBI_027_001
gene_symbol,Cpa3
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:88479
analysis_id,r198huvup57j1a7
parameter_name,NK cell number
pvalue,0.3511769
