parameter_id,IMPC_OFD_021_001
pvalue,0.8589727
mouse_strain,C57BL
gene_symbol,Ntmt2
gene_accession_id,MGI:2685053
mouse_life_stage,Early adult
parameter_name,Number of rears - total
analysis_id,9w5fb6c22gnrl0u
