parameter_id,JAX_OFD_017_001
mouse_strain,C57BL
pvalue,0.6260604
analysis_id,1z867i3ip2w6q48
gene_accession_id,MGI:108072
gene_symbol,Traf6
parameter_name,Center average speed
mouse_life_stage,Early adult
