parameter_id,MGP_IMM_007_001
mouse_life_stage,Middle aged adult
analysis_id,93pjh9vt34ign72
gene_accession_id,MGI:1336200
mouse_strain,C57BL
pvalue,0.8398828
gene_symbol,Hpca
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
