mouse_strain,C57BL
analysis_id,s993m29a3y60j4b
mouse_life_stage,Early adult
pvalue,0.4381003
parameter_id,IMPC_CBC_014_001
gene_accession_id,MGI:1915678
gene_symbol,Steap3
parameter_name,Alkaline phosphatase
