mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_001_001
parameter_name,Total T cells - % of CD45+
pvalue,0.4544973
analysis_id,1mw280hb7d507ja
gene_accession_id,MGI:2651854
gene_symbol,Atg4c
