gene_symbol,Ahcy
pvalue,0.2340272
mouse_life_stage,E9.5
parameter_id,IMPC_GEL_057_001
parameter_name,Heart looping
analysis_id,92wts39peeuamb4
gene_accession_id,MGI:87968
mouse_strain,C57BL
