mouse_life_stage,E12.5
parameter_name,Eosinophil cell count
pvalue,0.7707959
mouse_strain,C57BL
parameter_id,IMPC_HEM_036_001
analysis_id,1eqqq0h31ar9fzh
gene_accession_id,MGI:88174
gene_symbol,Bmi1
