mouse_life_stage,Late adult
parameter_id,IMPC_HEM_008_001
pvalue,0.09787315
gene_accession_id,MGI:1345282
mouse_strain,C57BL
gene_symbol,Slc30a4
parameter_name,Platelet count
analysis_id,1iq370vjy459kw5
