parameter_id,ESLIM_007_001_009
parameter_name,Periphery average speed
mouse_life_stage,Early adult
gene_symbol,Etfdh
gene_accession_id,MGI:106100
analysis_id,67a74ese0l935r7
pvalue,0.9479249
mouse_strain,C57BL
