mouse_life_stage,Late adult
parameter_id,IMPC_EYE_092_001
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
parameter_name,Retina (combined)
mouse_strain,C57BL
pvalue,0.5198947
analysis_id,3z8488cxm26150s
