mouse_life_stage,Early adult
parameter_id,HRWLLA_OFD_017_001
pvalue,0.1110872
mouse_strain,C57BL
analysis_id,vv581n673155ip3
gene_accession_id,MGI:1338849
gene_symbol,S100a3
parameter_name,Center average speed
