parameter_id,IMPC_CBC_011_001
pvalue,0.7768534
gene_symbol,Kifap3
parameter_name,Iron
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,77n1m490jks38t0
gene_accession_id,MGI:107566
