mouse_life_stage,Early adult
gene_symbol,Opn3
mouse_strain,C57BL
gene_accession_id,MGI:1338022
pvalue,0.8059428
parameter_name,Tibia length
parameter_id,IMPC_XRY_033_001
analysis_id,e7na7399g721rl2
