parameter_id,MGP_PBI_009_001
gene_symbol,Lpgat1
analysis_id,5o26540yw5371jv
mouse_life_stage,Middle aged adult
pvalue,0.1107757
gene_accession_id,MGI:2446186
mouse_strain,C57BL
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
