mouse_life_stage,Late adult
gene_symbol,Lpgat1
pvalue,0.5948436
parameter_id,IMPC_GEO_048_002
parameter_name,Anophthalmia
analysis_id,5m70984yz8wvsf5
mouse_strain,C57BL
gene_accession_id,MGI:2446186
