mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.8114856
gene_symbol,Gja10
parameter_id,MGP_MLN_005_001
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
gene_accession_id,MGI:1339969
analysis_id,i1ktp3206e64575
