pvalue,0.3318282
parameter_name,Periphery permanence time
gene_accession_id,MGI:2673000
mouse_strain,C57BL
gene_symbol,Trim46
parameter_id,JAX_OFD_012_001
analysis_id,10i0z912jw909cu
mouse_life_stage,Early adult
