parameter_id,MGP_PBI_018_001
gene_symbol,Mecom
pvalue,0.697228
parameter_name,Ly6Clow monocyte percentage
mouse_strain,C3H
gene_accession_id,MGI:95457
analysis_id,557731651q7ae12
mouse_life_stage,Early adult
