parameter_id,M-G-P_014_001_001
analysis_id,3i651v3adocmq3c
mouse_life_stage,Early adult
gene_accession_id,MGI:1914561
parameter_name,Eye
mouse_strain,C55BL
gene_symbol,Nanp
pvalue,0.230499
