parameter_id,IMPC_CBC_058_001
gene_accession_id,MGI:1934811
pvalue,0.7402743
parameter_name,Cholesterol ratio
gene_symbol,Nucks1
mouse_strain,C57BL
mouse_life_stage,Late adult
analysis_id,1h7qi74g8gl26e5
