mouse_strain,C57BL
gene_symbol,Hspa5
analysis_id,w271f7916asx7mt
pvalue,0.1094898
gene_accession_id,MGI:95835
parameter_name,Platelet count
parameter_id,IMPC_HEM_008_001
mouse_life_stage,E9.5
