gene_symbol,Mecom
parameter_name,Effector CD8+ T cells - % of CD8+
mouse_strain,C57BL
pvalue,0.8538508
parameter_id,MGP_MLN_013_001
analysis_id,vy06g0281215w9p
gene_accession_id,MGI:95457
mouse_life_stage,E15.5
