mouse_life_stage,Late adult
gene_accession_id,MGI:109356
parameter_name,Hemorrhage
mouse_strain,C57BL
gene_symbol,Snap23
analysis_id,p647e9k07pxl1j8
pvalue,0.4877884
parameter_id,IMPC_GEO_009_002
