mouse_strain,C57BL
analysis_id,xgb04w734p29cm5
parameter_name,Total CD8+ T cells - % of ab T cells
pvalue,0.7566732
parameter_id,MGP_IMM_013_001
mouse_life_stage,Early adult
gene_symbol,Tnni1
gene_accession_id,MGI:105073
