mouse_life_stage,Early adult
parameter_id,MGP_MLN_015_001
pvalue,0.7473406
mouse_strain,C57BL
gene_symbol,F2
analysis_id,7a477724e244boh
gene_accession_id,MGI:88380
parameter_name,Naive CD8+ T cells - % of CD8+
