parameter_name,Total B cells - % of CD45+
pvalue,0.07707369
analysis_id,avu2fx2ee572j06
gene_accession_id,MGI:2653612
gene_symbol,Amigo1
parameter_id,MGP_IMM_041_001
mouse_strain,C57BL
mouse_life_stage,Early adult
