mouse_life_stage,Late adult
gene_accession_id,MGI:1917604
parameter_id,MGP_PBI_016_001
parameter_name,Monocyte percentage
analysis_id,dzl5u1z75i3980a
mouse_strain,C57BL
gene_symbol,Secisbp2l
pvalue,0.2168968
