mouse_strain,C53BL
pvalue,0.5850314
mouse_life_stage,Early adult
gene_symbol,Dnajc5b
parameter_name,KLRG1+ NK cells - % of NK cells
analysis_id,9vk92404o0gp0jc
parameter_id,MGP_IMM_036_001
gene_accession_id,MGI:1913576
