parameter_id,IMPC_CBC_012_001
parameter_name,Aspartate aminotransferase
mouse_strain,C57BL
analysis_id,qx0ui58de6q8zmi
pvalue,0.7114153
mouse_life_stage,Late adult
gene_accession_id,MGI:109128
gene_symbol,Hnf4a
