parameter_id,IMPC_OFD_020_001
mouse_strain,C57BL
gene_accession_id,MGI:107414
mouse_life_stage,Early adult
analysis_id,2z207y3540gmu2s
parameter_name,Distance travelled - total
gene_symbol,Tnfsf10
pvalue,0.5814214
